name,amenity,shop,tourism,osm_id,osm_type,geometry,opening_hours,reviews,rating,business_type,open_time,close_time,duration_hours
BB Shawarma X,fast_food,,,12144838702,nodes,POINT (-5.2545011 6.8226574),11:00-22:00,218,2.3,fast_food,11:00:00,22:00:00,11.0
Restaurant 20h vin by malika,restaurant,,,8922999692,nodes,POINT (-3.9802466 5.4130882),10:00-21:00,299,2.3,restaurant,10:00:00,21:00:00,11.0
Abimael Service Ivoire Internet,internet_cafe,,,8922999681,nodes,POINT (-3.9781787 5.4148926),11:00-22:00,86,1.8,internet_cafe,11:00:00,22:00:00,11.0
Restaurant Pizzeria L'allo,fast_food,,,8922348327,nodes,POINT (-3.9779862 5.401128),13:00-00:00,363,1.0,fast_food,13:00:00,00:00:00,11.0
Chez Abdoul :resto,restaurant,,,8922348340,nodes,POINT (-3.9774947 5.3984764),12:00-23:00,443,2.6,restaurant,12:00:00,23:00:00,11.0
Unknown,pub,,,8922348343,nodes,POINT (-3.9777884 5.3980825),19:00-02:00,406,3.5,pub,19:00:00,02:00:00,7.0
Unknown,pub,,,8922348344,nodes,POINT (-3.9783007 5.3982734),18:00-01:00,249,2.9,pub,18:00:00,01:00:00,7.0
Unknown,restaurant,,,8922348345,nodes,POINT (-3.9785314 5.3981653),11:00-23:00,388,2.7,restaurant,11:00:00,23:00:00,12.0
orange money,money_transfer,,,8922348350,nodes,POINT (-3.9796512 5.397917),09:00-17:00,149,1.9,money_transfer,09:00:00,17:00:00,8.0
lavage auto,car_wash,,,8922343614,nodes,POINT (-3.9797813 5.4032642),09:00-17:00,267,2.5,car_wash,09:00:00,17:00:00,8.0
orange money,money_transfer,,,8922348329,nodes,POINT (-3.9777636 5.4010058),10:00-18:00,52,4.1,money_transfer,10:00:00,18:00:00,8.0
Business center cyber café,internet_cafe,,,8922343590,nodes,POINT (-3.9849512 5.4036167),11:00-00:00,45,4.0,internet_cafe,11:00:00,00:00:00,13.0
lavage,car_wash,,,8922343594,nodes,POINT (-3.9844832 5.4038076),08:00-17:00,374,4.9,car_wash,08:00:00,17:00:00,9.0
Le special resto,restaurant,,,8922343597,nodes,POINT (-3.9840098 5.4039044),11:00-21:00,308,2.4,restaurant,11:00:00,21:00:00,10.0
orange money,money_transfer,,,8918368010,nodes,POINT (-4.0062721 5.4087784),08:00-18:00,306,4.4,money_transfer,08:00:00,18:00:00,10.0
transfert d'argent,money_transfer,,,8917681116,nodes,POINT (-4.0035872 5.4206843),08:00-16:00,442,2.6,money_transfer,08:00:00,16:00:00,8.0
Orange Money,money_transfer,,,8917682020,nodes,POINT (-4.0028275 5.4201099),09:00-16:00,123,1.7,money_transfer,09:00:00,16:00:00,7.0
Kiosque Resto,cafe,,,8917682027,nodes,POINT (-4.0013832 5.4214153),08:00-20:00,445,4.1,cafe,08:00:00,20:00:00,12.0
garbadromme,restaurant,,,8917682019,nodes,POINT (-4.0028664 5.4201426),12:00-23:00,435,3.1,restaurant,12:00:00,23:00:00,11.0
Lavage,car_wash,,,8914869777,nodes,POINT (-4.0138158 5.4188612),09:00-19:00,253,3.2,car_wash,09:00:00,19:00:00,10.0
Transfert d'argent,money_transfer,,,8914869792,nodes,POINT (-4.0162687 5.4197771),08:00-18:00,428,3.2,money_transfer,08:00:00,18:00:00,10.0
Maquis la joie,pub,,,8914869725,nodes,POINT (-4.0146969 5.4147183),19:00-00:00,359,4.1,pub,19:00:00,00:00:00,5.0
lavage auto,car_wash,,,8914675842,nodes,POINT (-4.0166382 5.427247),09:00-17:00,493,4.3,car_wash,09:00:00,17:00:00,8.0
Unknown,restaurant,,,8914675844,nodes,POINT (-4.0165718 5.4272336),10:00-23:00,221,1.7,restaurant,10:00:00,23:00:00,13.0
buvette,pub,,,8914675845,nodes,POINT (-4.01627 5.4272483),19:00-00:00,215,4.5,pub,19:00:00,00:00:00,5.0
Maquis bleu marine,pub,,,8914675869,nodes,POINT (-4.0122058 5.4325786),17:00-00:00,29,3.1,pub,17:00:00,00:00:00,7.0
Buvette,pub,,,8914675870,nodes,POINT (-4.0122092 5.4326094),16:00-01:00,326,2.3,pub,16:00:00,01:00:00,9.0
Maquis sous la bache,pub,,,8914675901,nodes,POINT (-4.0136495 5.438475),17:00-01:00,53,2.8,pub,17:00:00,01:00:00,8.0
Transfert d'argent Moov,money_transfer,,,8914675866,nodes,POINT (-4.0133545 5.4328256),10:00-18:00,394,3.2,money_transfer,10:00:00,18:00:00,8.0
Pacific parc auto,parking,,,8907728979,nodes,POINT (-3.9862065 5.3907752),00:00-23:59,431,2.2,parking,00:00:00,23:59:00,23.983333333333334
Jungle restaurant lounge,restaurant,,,8905304694,nodes,POINT (-3.9750344 5.3876589),11:00-22:00,370,4.8,restaurant,11:00:00,22:00:00,11.0
Bar vip,bar,,,8905304689,nodes,POINT (-3.9755729 5.3894874),21:00-01:00,375,3.3,bar,21:00:00,01:00:00,4.0
Lavage standart,car_wash,,,8905304696,nodes,POINT (-3.9743149 5.3853009),08:00-17:00,141,2.2,car_wash,08:00:00,17:00:00,9.0
Delicious glacier,ice_cream,,,8905011450,nodes,POINT (-3.9369611 5.3326697),13:00-20:00,463,1.9,ice_cream,13:00:00,20:00:00,7.0
Bon sens restaurant,restaurant,,,8905011459,nodes,POINT (-3.9355007 5.3309017),11:00-22:00,128,1.4,restaurant,11:00:00,22:00:00,11.0
Groupe inovator transfert d'argent,money_transfer,,,8905012671,nodes,POINT (-3.9742264 5.3402381),09:00-17:00,327,2.0,money_transfer,09:00:00,17:00:00,8.0
Restaurant au 2 poulets,restaurant,,,8905012670,nodes,POINT (-3.9741647 5.3402234),10:00-23:00,168,2.7,restaurant,10:00:00,23:00:00,13.0
Société générale Côte d’Ivoire,bank,,,7801135075,nodes,POINT (-4.3843641 5.3244254),08:00-16:00,341,1.1,bank,08:00:00,16:00:00,8.0
Maternité Privée,doctors,,,7861568075,nodes,POINT (-4.3747465 5.3261393),11:00-18:00,428,4.8,doctors,11:00:00,18:00:00,7.0
Pharmacie Fezan,pharmacy,,,11153460546,nodes,POINT (-4.3760911 5.3231796),09:00-23:00,128,2.5,pharmacy,09:00:00,23:00:00,14.0
MoneyGram,money_transfer,,,11238908617,nodes,POINT (-4.3782234 5.3227049),09:00-17:00,6,2.0,money_transfer,09:00:00,17:00:00,8.0
Banque Atlantique,bank,,,11238908618,nodes,POINT (-4.3781597 5.3227203),08:00-16:00,51,4.7,bank,08:00:00,16:00:00,8.0
Djahakro yofê,restaurant,,,8869501817,nodes,POINT (-5.238393 6.8798928),10:00-22:00,412,4.4,restaurant,10:00:00,22:00:00,12.0
Unknown,restaurant,,,8922343592,nodes,POINT (-3.984846 5.4036241),10:00-22:00,124,4.1,restaurant,10:00:00,22:00:00,12.0
Hollywood café resto,cafe,,,8922343607,nodes,POINT (-3.9818278 5.4034739),07:00-22:00,299,4.7,cafe,07:00:00,22:00:00,15.0
Restaurant vietnamien chez kevin,restaurant,,,8922343611,nodes,POINT (-3.9800709 5.4033116),10:00-21:00,113,1.6,restaurant,10:00:00,21:00:00,11.0
Garba +,restaurant,,,8922343615,nodes,POINT (-3.9797062 5.4032522),12:00-21:00,302,3.1,restaurant,12:00:00,21:00:00,9.0
Challenge lavage auto,car_wash,,,8922348318,nodes,POINT (-3.9789766 5.4031975),09:00-19:00,222,2.7,car_wash,09:00:00,19:00:00,10.0
Mondial finance multiservice : transfert argent,money_transfer,,,8922348324,nodes,POINT (-3.9780278 5.401373),09:00-17:00,340,3.7,money_transfer,09:00:00,17:00:00,8.0
Unknown,restaurant,,,8918345330,nodes,POINT (-4.0061668 5.4161316),10:00-21:00,53,2.6,restaurant,10:00:00,21:00:00,11.0
Garbadromme,restaurant,,,8918345344,nodes,POINT (-4.0060803 5.4171376),12:00-22:00,399,2.9,restaurant,12:00:00,22:00:00,10.0
orange money,money_transfer,,,8918345317,nodes,POINT (-4.0064357 5.4123178),10:00-16:00,423,5.0,money_transfer,10:00:00,16:00:00,6.0
Unknown,restaurant,,,8917681089,nodes,POINT (-4.0057581 5.418735),12:00-21:00,362,2.4,restaurant,12:00:00,21:00:00,9.0
orange money,money_transfer,,,8917681091,nodes,POINT (-4.0057853 5.4186876),08:00-16:00,249,2.4,money_transfer,08:00:00,16:00:00,8.0
orange money,money_transfer,,,8917681096,nodes,POINT (-4.0055077 5.4190201),08:00-16:00,287,4.1,money_transfer,08:00:00,16:00:00,8.0
orange money,money_transfer,,,8917681101,nodes,POINT (-4.0051422 5.4194997),08:00-16:00,310,3.9,money_transfer,08:00:00,16:00:00,8.0
Kiosque,cafe,,,8917681111,nodes,POINT (-4.0038507 5.420956),08:00-23:00,428,4.0,cafe,08:00:00,23:00:00,15.0
Kiosque,cafe,,,8917681114,nodes,POINT (-4.0038078 5.4209133),08:00-20:00,289,2.3,cafe,08:00:00,20:00:00,12.0
Kiosque,cafe,,,8914865213,nodes,POINT (-4.0157115 5.414717),08:00-21:00,192,1.4,cafe,08:00:00,21:00:00,13.0
Kiosque moderne,cafe,,,8914869744,nodes,POINT (-4.0125807 5.4146563),06:00-21:00,310,1.0,cafe,06:00:00,21:00:00,15.0
Unknown,restaurant,,,8914869760,nodes,POINT (-4.0115735 5.4163178),12:00-23:00,265,4.8,restaurant,12:00:00,23:00:00,11.0
Lavage,car_wash,,,8914869767,nodes,POINT (-4.0121703 5.4179413),09:00-17:00,445,4.0,car_wash,09:00:00,17:00:00,8.0
orange money,money_transfer,,,8914869738,nodes,POINT (-4.0130943 5.414679),10:00-16:00,473,3.7,money_transfer,10:00:00,16:00:00,6.0
Unknown,money_transfer,orange money,,8914869747,nodes,POINT (-4.0119684 5.4146282),10:00-19:00,341,2.8,mobile_money_agent,10:00:00,19:00:00,9.0
Unknown,restaurant,,,8914865208,nodes,POINT (-4.011784 5.4140481),11:00-21:00,195,4.6,restaurant,11:00:00,21:00:00,10.0
cyber,internet_cafe,,,8914865206,nodes,POINT (-4.0117519 5.4135514),09:00-00:00,21,1.5,internet_cafe,09:00:00,00:00:00,15.0
Garbadromme,restaurant,,,8914869721,nodes,POINT (-4.0149061 5.414725),10:00-21:00,308,4.9,restaurant,10:00:00,21:00:00,11.0
Garbadromme,restaurant,,,8914869746,nodes,POINT (-4.0120154 5.4146289),11:00-21:00,55,2.2,restaurant,11:00:00,21:00:00,10.0
Buvette,pub,,,8914633506,nodes,POINT (-4.0192916 5.4270808),16:00-02:00,302,1.7,pub,16:00:00,02:00:00,10.0
Unknown,restaurant,,,8914633516,nodes,POINT (-4.0187437 5.4271575),10:00-21:00,429,3.8,restaurant,10:00:00,21:00:00,11.0
Chez Nafaga transfert d'argent,money_transfer,,,8914675828,nodes,POINT (-4.0179411 5.4271982),09:00-18:00,406,4.2,money_transfer,09:00:00,18:00:00,9.0
transfert d'argent et vente de matelas,money_transfer,,,8914675830,nodes,POINT (-4.0178747 5.4271996),10:00-18:00,329,3.1,money_transfer,10:00:00,18:00:00,8.0
Unknown,restaurant,,,8914675831,nodes,POINT (-4.0177748 5.4271989),11:00-22:00,488,3.5,restaurant,11:00:00,22:00:00,11.0
"Cool zone, restaurant glacier patisserie",ice_cream,kiosk,,8914675874,nodes,POINT (-4.0122347 5.4332295),09:00-18:00,50,3.0,kiosk,09:00:00,18:00:00,9.0
Lavage auto,car_wash,,,8914675880,nodes,POINT (-4.0122588 5.4338403),09:00-18:00,294,1.3,car_wash,09:00:00,18:00:00,9.0
Maquis,pub,,,8914675881,nodes,POINT (-4.0122749 5.4348877),17:00-00:00,48,3.5,pub,17:00:00,00:00:00,7.0
Buvette,pub,,,8914675882,nodes,POINT (-4.0122561 5.4353055),20:00-01:00,60,4.6,pub,20:00:00,01:00:00,5.0
Le royaume des vins,pub,,,8914675883,nodes,POINT (-4.0122689 5.4355812),19:00-01:00,494,4.2,pub,19:00:00,01:00:00,6.0
Transfert d'argent,money_transfer,,,8914675884,nodes,POINT (-4.0122655 5.4357074),09:00-18:00,391,3.1,money_transfer,09:00:00,18:00:00,9.0
Assurance et location de vehicule,car_rental,,,8914675886,nodes,POINT (-4.0124989 5.4358823),09:00-18:00,122,1.6,car_rental,09:00:00,18:00:00,9.0
Resto glacier bache orange,ice_cream,,,8914675903,nodes,POINT (-4.0137957 5.438475),11:00-21:00,297,3.0,ice_cream,11:00:00,21:00:00,10.0
Garbadromme,restaurant,,,8914633508,nodes,POINT (-4.0191004 5.4270734),12:00-22:00,344,4.0,restaurant,12:00:00,22:00:00,10.0
Buvette,pub,,,8914675889,nodes,POINT (-4.0123299 5.4371453),19:00-00:00,363,4.1,pub,19:00:00,00:00:00,5.0
Navig service transfert d'argent,money_transfer,,,8907728992,nodes,POINT (-3.9870273 5.3874826),10:00-18:00,309,1.2,money_transfer,10:00:00,18:00:00,8.0
Keris workspace :digital,internet_cafe,,,8907728995,nodes,POINT (-3.9871828 5.3862436),11:00-22:00,215,1.1,internet_cafe,11:00:00,22:00:00,11.0
Chez Samer resto,restaurant,,,8907729000,nodes,POINT (-3.9873987 5.3849725),12:00-22:00,417,2.2,restaurant,12:00:00,22:00:00,10.0
EDE service: location vehicule transfert d'argent,car_rental,,,8906727460,nodes,POINT (-3.9791778 5.3918526),10:00-20:00,367,4.2,car_rental,10:00:00,20:00:00,10.0
Cleaning et Service Lavage Auto,car_wash,,,8571339133,nodes,POINT (-3.9771527 5.3924335),08:00-18:00,381,1.3,car_wash,08:00:00,18:00:00,10.0
So drink,pub,,,8906727461,nodes,POINT (-3.9782115 5.3918974),20:00-00:00,20,1.2,pub,20:00:00,00:00:00,4.0
Transfert d'argent,money_transfer,,,8905304703,nodes,POINT (-3.9739904 5.3838242),10:00-17:00,177,2.9,money_transfer,10:00:00,17:00:00,7.0
NSIA Banque,atm,,,4003469081,nodes,POINT (-3.9746754 5.3866477),00:00-23:59,331,4.8,atm,00:00:00,23:59:00,23.983333333333334
Unknown,restaurant,,,8905011455,nodes,POINT (-3.9358909 5.3315814),10:00-23:00,403,4.1,restaurant,10:00:00,23:00:00,13.0
Restaurant les palettes,restaurant,,,8905011436,nodes,POINT (-3.940381 5.3362376),10:00-23:00,225,3.3,restaurant,10:00:00,23:00:00,13.0
Cave Royaume du vin,pub,,,8905011429,nodes,POINT (-3.9412017 5.3375929),16:00-02:00,436,1.5,pub,16:00:00,02:00:00,10.0
Maquis le jardin d'Eden,pub,,,8905011447,nodes,POINT (-3.9374875 5.3333306),20:00-00:00,235,2.5,pub,20:00:00,00:00:00,4.0
Bistrot du bonheur,pub,,,8905011453,nodes,POINT (-3.9360707 5.331755),20:00-00:00,293,3.1,pub,20:00:00,00:00:00,4.0
Maquis Amitié,pub,,,8872329665,nodes,POINT (-4.7052319 6.6449594),19:00-01:00,267,4.1,pub,19:00:00,01:00:00,6.0
Station Total Dabou,fuel,,,3319166950,nodes,POINT (-4.375542 5.3228453),00:00-23:59,19,4.3,fuel,00:00:00,23:59:00,23.983333333333334
Station Service Petroci Dabou,fuel,,,3564765904,nodes,POINT (-4.3791028 5.3221661),00:00-23:59,481,1.3,fuel,00:00:00,23:59:00,23.983333333333334
Pharmacie du Marche,pharmacy,,,5130329421,nodes,POINT (-4.3760479 5.327114),09:00-21:00,204,3.5,pharmacy,09:00:00,21:00:00,12.0
Pharmacie des Lagunes,pharmacy,,,5756273032,nodes,POINT (-4.3778252 5.3221579),10:00-23:00,412,4.9,pharmacy,10:00:00,23:00:00,13.0
Station service shell,fuel,,,6383504672,nodes,POINT (-4.3832368 5.3237778),00:00-23:59,321,1.4,fuel,00:00:00,23:59:00,23.983333333333334
Orange Money - Assessoire de Telephone,money_transfer,,,8857717985,nodes,POINT (-4.0000836 5.3236229),09:00-18:00,342,3.7,money_transfer,09:00:00,18:00:00,9.0
Orange Money,money_transfer,,,8857717998,nodes,POINT (-3.9602521 5.3522649),08:00-17:00,464,2.4,money_transfer,08:00:00,17:00:00,9.0
Homa Prestations et Services,money_transfer,,,8857718007,nodes,POINT (-3.9699067 5.3543158),08:00-16:00,13,1.2,money_transfer,08:00:00,16:00:00,8.0
Unknown,restaurant,,,8857718015,nodes,POINT (-3.9699657 5.3533498),11:00-21:00,290,2.2,restaurant,11:00:00,21:00:00,10.0
Kiosque,cafe,,,8857717988,nodes,POINT (-4.0001312 5.3234894),06:00-21:00,92,3.2,cafe,06:00:00,21:00:00,15.0
Cave Cfa,pub,,,8857717950,nodes,POINT (-3.9477865 5.3651346),17:00-00:00,12,1.1,pub,17:00:00,00:00:00,7.0
Unknown,restaurant,,,8857717968,nodes,POINT (-3.9960703 5.3386691),10:00-23:00,322,3.6,restaurant,10:00:00,23:00:00,13.0
Orange Money,money_transfer,,,8857717983,nodes,POINT (-4.0003371 5.3243427),09:00-17:00,484,3.3,money_transfer,09:00:00,17:00:00,8.0
Atlantique cash,money_transfer,,,8846760150,nodes,POINT (-3.9549433 5.3875413),08:00-16:00,168,1.5,money_transfer,08:00:00,16:00:00,8.0
Maquis la position,pub,,,8846760159,nodes,POINT (-3.9550747 5.3864857),19:00-02:00,50,2.9,pub,19:00:00,02:00:00,7.0
Mtn mobile money,money_transfer,,,8846760162,nodes,POINT (-3.9551492 5.3858769),09:00-17:00,149,2.6,money_transfer,09:00:00,17:00:00,8.0
La maison des chiens,veterinary,,,8846760170,nodes,POINT (-3.9563222 5.3834511),11:00-17:00,471,4.6,veterinary,11:00:00,17:00:00,6.0
Chez Léo bubble thé,cafe,,,8846760177,nodes,POINT (-3.9687936 5.3828487),06:00-21:00,211,3.5,cafe,06:00:00,21:00:00,15.0
Point mobile money,money_transfer,,,8846760181,nodes,POINT (-3.9695645 5.383043),10:00-18:00,14,3.6,money_transfer,10:00:00,18:00:00,8.0
Aliyah Bosch,money_transfer,,,8846760190,nodes,POINT (-3.9714566 5.3830196),08:00-18:00,233,4.2,money_transfer,08:00:00,18:00:00,10.0
Restaurant,restaurant,,,8846760210,nodes,POINT (-3.9728229 5.3834208),10:00-23:00,456,2.3,restaurant,10:00:00,23:00:00,13.0
Transfert argent,money_transfer,,,8846760211,nodes,POINT (-3.9728554 5.383428),10:00-17:00,129,3.6,money_transfer,10:00:00,17:00:00,7.0
Palm business,money_transfer,,,8846760218,nodes,POINT (-3.9733578 5.3834642),10:00-17:00,183,4.0,money_transfer,10:00:00,17:00:00,7.0
Restaurant événementiel chez Hanna camara,restaurant,,,8846760221,nodes,POINT (-3.9730492 5.3814896),12:00-21:00,419,4.4,restaurant,12:00:00,21:00:00,9.0
Espace gastronomique événementiel la Sorroh,restaurant,,,8846760226,nodes,POINT (-3.9712101 5.3791324),10:00-22:00,349,3.6,restaurant,10:00:00,22:00:00,12.0
CARWASH,car_wash,,,8846760227,nodes,POINT (-3.9713192 5.3791986),09:00-18:00,176,3.0,car_wash,09:00:00,18:00:00,9.0
Mary's,restaurant,,,8846760229,nodes,POINT (-3.9716075 5.3790311),10:00-22:00,498,3.7,restaurant,10:00:00,22:00:00,12.0
KHAIRA transfert argent,money_transfer,,,8846760237,nodes,POINT (-3.9720682 5.3786403),10:00-18:00,127,2.6,money_transfer,10:00:00,18:00:00,8.0
Le café,cafe,,,8846760239,nodes,POINT (-3.9721464 5.3785505),08:00-23:00,141,3.2,cafe,08:00:00,23:00:00,15.0
Cave chez dame maya,pub,,,8846760243,nodes,POINT (-3.9721542 5.3781403),17:00-02:00,228,2.6,pub,17:00:00,02:00:00,9.0
Bergamote pizzeria,fast_food,,,8846760248,nodes,POINT (-3.9722518 5.3780426),11:00-00:00,401,2.9,fast_food,11:00:00,00:00:00,13.0
Garbadrome,restaurant,,,8846760258,nodes,POINT (-3.9726679 5.3766151),10:00-21:00,166,2.2,restaurant,10:00:00,21:00:00,11.0
Restaurant sankadiokro,restaurant,,,8846760262,nodes,POINT (-3.9722781 5.3758759),10:00-23:00,234,2.3,restaurant,10:00:00,23:00:00,13.0
Electrzone cyber,internet_cafe,,,8846760277,nodes,POINT (-3.9696756 5.3749373),10:00-23:00,325,4.0,internet_cafe,10:00:00,23:00:00,13.0
Point mobile money,money_transfer,,,8846760280,nodes,POINT (-3.9695782 5.3753807),09:00-16:00,134,2.9,money_transfer,09:00:00,16:00:00,7.0
Restaurant le jardin des saveurs,restaurant,,,8846760288,nodes,POINT (-3.9692039 5.3748386),11:00-22:00,393,3.1,restaurant,11:00:00,22:00:00,11.0
Magnifique auto-école,driving_school,,,8846760291,nodes,POINT (-3.9694252 5.3754276),10:00-16:00,406,1.9,driving_school,10:00:00,16:00:00,6.0
Lavage auto,car_wash,,,8846760294,nodes,POINT (-3.9691753 5.3751064),09:00-17:00,82,2.4,car_wash,09:00:00,17:00:00,8.0
Restaurant attieké,restaurant,,,8846760301,nodes,POINT (-3.9675225 5.3756097),10:00-23:00,107,4.1,restaurant,10:00:00,23:00:00,13.0
Point transfert mobile money,money_transfer,,,8846760310,nodes,POINT (-3.9471483 5.3688398),08:00-18:00,394,4.5,money_transfer,08:00:00,18:00:00,10.0
Cave,pub,,,8846760311,nodes,POINT (-3.9474633 5.3698208),19:00-00:00,442,3.7,pub,19:00:00,00:00:00,5.0
Lavage auto,car_wash,,,8846760323,nodes,POINT (-3.9516394 5.3731812),09:00-18:00,331,3.6,car_wash,09:00:00,18:00:00,9.0
Point de transfert mobile money ets Fofana et frère,money_transfer,,,8846760330,nodes,POINT (-3.9542867 5.3729979),09:00-18:00,164,4.5,money_transfer,09:00:00,18:00:00,9.0
Point de transfert mobile money,money_transfer,,,8846760332,nodes,POINT (-3.9546695 5.3732075),08:00-17:00,379,3.5,money_transfer,08:00:00,17:00:00,9.0
Restaurant,restaurant,,,8846760338,nodes,POINT (-3.9553738 5.3738512),12:00-21:00,385,2.6,restaurant,12:00:00,21:00:00,9.0
Restaurant,restaurant,,,8846760342,nodes,POINT (-3.955518 5.3739139),10:00-21:00,178,3.8,restaurant,10:00:00,21:00:00,11.0
Lavage auto chez ismo,car_wash,,,8846760346,nodes,POINT (-3.9556477 5.373696),09:00-17:00,399,3.7,car_wash,09:00:00,17:00:00,8.0
La cave des amis,pub,,,8846760348,nodes,POINT (-3.9557263 5.3740424),17:00-01:00,417,1.1,pub,17:00:00,01:00:00,8.0
Avenue des stars restau bar,restaurant,,,8846760351,nodes,POINT (-3.9564909 5.3741624),11:00-21:00,88,1.2,restaurant,11:00:00,21:00:00,10.0
Restaurant,restaurant,,,8846760361,nodes,POINT (-3.9580218 5.3750003),10:00-21:00,432,1.1,restaurant,10:00:00,21:00:00,11.0
Point transfert mobile money,money_transfer,,,8846760385,nodes,POINT (-3.9624848 5.377366),10:00-17:00,438,3.4,money_transfer,10:00:00,17:00:00,7.0
La cave,pub,,,8846760387,nodes,POINT (-3.9625044 5.3771317),19:00-01:00,45,4.8,pub,19:00:00,01:00:00,6.0
Restaurant la marmite d'or,restaurant,,,8846760388,nodes,POINT (-3.9627193 5.3773345),12:00-21:00,170,3.2,restaurant,12:00:00,21:00:00,9.0
Point orange moov mtn moov,money_transfer,,,8846760392,nodes,POINT (-3.9626013 5.3770554),10:00-17:00,180,2.1,money_transfer,10:00:00,17:00:00,7.0
Cafetariat,cafe,,,8846760395,nodes,POINT (-3.9628588 5.3770173),06:00-23:00,275,4.6,cafe,06:00:00,23:00:00,17.0
Lavage auto,car_wash,,,8846760398,nodes,POINT (-3.963439 5.3714395),09:00-19:00,378,3.2,car_wash,09:00:00,19:00:00,10.0
Le ho Nivo chez ono cave bar,pub,,,8846760399,nodes,POINT (-3.9634745 5.3711848),17:00-00:00,412,4.0,pub,17:00:00,00:00:00,7.0
Chez dani restau cave,pub,,,8846760400,nodes,POINT (-3.9634297 5.3711617),20:00-01:00,428,4.2,pub,20:00:00,01:00:00,5.0
NK services cash,money_transfer,,,8846760405,nodes,POINT (-3.9628838 5.3708658),10:00-18:00,494,2.7,money_transfer,10:00:00,18:00:00,8.0
La maison du vin bar restau,bar,,,8846760408,nodes,POINT (-3.9626917 5.3707447),17:00-03:00,116,3.5,bar,17:00:00,03:00:00,10.0
Le val maquis,pub,,,8846760409,nodes,POINT (-3.9622091 5.3707798),17:00-01:00,162,4.4,pub,17:00:00,01:00:00,8.0
Restau cave chez bomo,restaurant,,,8846760412,nodes,POINT (-3.9619204 5.3703349),12:00-22:00,424,1.4,restaurant,12:00:00,22:00:00,10.0
Point Transfert d'argent,money_transfer,,,8846760415,nodes,POINT (-3.9613793 5.3703169),09:00-16:00,156,1.0,money_transfer,09:00:00,16:00:00,7.0
Point de transfert Ht 36,money_transfer,,,8846760427,nodes,POINT (-3.9602954 5.3697312),10:00-17:00,51,3.3,money_transfer,10:00:00,17:00:00,7.0
Marché,marketplace,,,8846760442,nodes,POINT (-3.9593766 5.3689542),09:00-18:00,369,2.8,marketplace,09:00:00,18:00:00,9.0
Attiekédrome,restaurant,,,8846760462,nodes,POINT (-3.9571151 5.3677773),11:00-22:00,46,3.3,restaurant,11:00:00,22:00:00,11.0
Point orange mtn moov money,money_transfer,,,8846760466,nodes,POINT (-3.9571018 5.36776),08:00-16:00,327,3.0,money_transfer,08:00:00,16:00:00,8.0
Cafetariat,cafe,,,8846760469,nodes,POINT (-3.9567987 5.3678457),07:00-21:00,207,2.8,cafe,07:00:00,21:00:00,14.0
Profil nightclub,nightclub,,,8846760471,nodes,POINT (-3.9564468 5.36734),23:00-05:00,160,1.3,nightclub,23:00:00,05:00:00,6.0
Box orange moov et mtn money,money_transfer,,,8846760472,nodes,POINT (-3.9565069 5.3674202),10:00-16:00,318,4.3,money_transfer,10:00:00,16:00:00,6.0
