name,amenity,shop,tourism,osm_id,osm_type,geometry,reviews,rating
Mobile Money,money_transfer,None,None,5964640554,nodes,POINT (-4.0603401 5.4453245),180,2.6
Centre Médical Source de Vie,doctors,None,None,5964640568,nodes,POINT (-4.0591566 5.4444955),229,3.6
Mobile Money,money_transfer,None,None,5966474703,nodes,POINT (-4.0648764 5.4469166),387,4.4
Mobile Money,money_transfer,None,None,5966474718,nodes,POINT (-4.0689288 5.4524129),106,1.8
Mobile Money,money_transfer,None,None,5966474724,nodes,POINT (-4.0679468 5.443914),128,3.4
Centre de Soins Tabitha de N'Dotré,doctors,None,None,5966474731,nodes,POINT (-4.0668672 5.4454066),362,2.4
Mobile Money,money_transfer,None,None,5966474735,nodes,POINT (-4.0654001 5.4440128),424,4.4
Mobile Money,money_transfer,None,None,5966474736,nodes,POINT (-4.065329 5.4441497),146,1.5
Mobile Money,money_transfer,None,None,5966474739,nodes,POINT (-4.0653873 5.4446043),171,4.2
ONG Saint Sauveur de N'Dotré,doctors,None,None,5966475918,nodes,POINT (-4.0674593 5.4454393),214,2.6
ONG Santé au Quotidien Antenne d'Abobo,doctors,None,None,5966475923,nodes,POINT (-4.0653444 5.4447972),122,1.3
Mobile Money,money_transfer,None,None,5966475937,nodes,POINT (-4.0658943 5.446735),2,4.2
Mobile Money,money_transfer,None,None,5966476395,nodes,POINT (-4.0655473 5.4455188),317,4.8
Clinique Médicale Grâce Divine,doctors,None,None,5966476399,nodes,POINT (-4.0657206 5.4465775),37,2.4
Mobile Money,money_transfer,None,None,5966476403,nodes,POINT (-4.0669464 5.4464915),12,2.8
Mobile Money,money_transfer,None,None,5966477189,nodes,POINT (-4.0677027 5.4529863),394,1.3
Mobile Money,money_transfer,None,None,5966477204,nodes,POINT (-4.0654403 5.4449871),456,1.4
Mobile Money,money_transfer,None,None,5966477218,nodes,POINT (-4.0675391 5.4466789),73,1.7
Clinique Privée,doctors,None,None,5966477230,nodes,POINT (-4.0683331 5.4511687),229,3.8
Mobile Money,money_transfer,None,None,5966477237,nodes,POINT (-4.0706156 5.4537747),209,3.3
Mobile Money,money_transfer,None,None,5966477267,nodes,POINT (-4.0683777 5.4440773),66,1.8
Clinique Privée,doctors,None,None,5966514816,nodes,POINT (-4.0687736 5.4450388),295,4.1
Mobile Money,money_transfer,None,None,5966514817,nodes,POINT (-4.0696755 5.4449921),361,4.5
Mobile Money,money_transfer,None,None,5966515090,nodes,POINT (-4.066762 5.4517367),469,4.4
Espace Médical Le Phinx,doctors,None,None,5966515105,nodes,POINT (-4.0693834 5.4435837),222,2.8
Centre Médical,doctors,None,None,5966515106,nodes,POINT (-4.0664615 5.4436984),45,2.4
Centre Medical Relucis,doctors,None,None,5966540238,nodes,POINT (-4.0754919 5.4491061),239,4.0
Mobile Money,money_transfer,None,None,5966540685,nodes,POINT (-4.0702991 5.4411017),159,1.7
Mobile Money,money_transfer,None,None,5966690604,nodes,POINT (-4.0508256 5.4505522),429,2.3
Mobile Money,money_transfer,None,None,5966690698,nodes,POINT (-4.0493048 5.4507161),183,1.6
Mobile Money,money_transfer,None,None,5966690699,nodes,POINT (-4.0495744 5.4504057),104,4.4
MoneyGram,money_transfer,None,None,5966690792,nodes,POINT (-4.044336 5.4418654),268,2.7
Mobile Money,money_transfer,None,None,5966690802,nodes,POINT (-4.0420819 5.44207),454,2.6
Mobile Money,money_transfer,None,None,5966690827,nodes,POINT (-4.042663 5.4409222),111,1.0
Mobile Money,money_transfer,None,None,5968383887,nodes,POINT (-4.0536111 5.4616493),113,2.9
Mobile Money,money_transfer,None,None,5968416987,nodes,POINT (-4.0443702 5.4417259),307,1.9
Mobile Money,money_transfer,None,None,5968417185,nodes,POINT (-4.044672 5.4411251),233,3.4
Mobile Money,money_transfer,None,None,5968450585,nodes,POINT (-4.051646 5.4613409),222,4.7
Mobile Money,money_transfer,None,None,5968450589,nodes,POINT (-4.0529107 5.4615842),328,4.9
Centre Médical Source de Vie,doctors,None,None,5968504300,nodes,POINT (-4.0439793 5.4570589),181,2.0
Mobile Money,money_transfer,None,None,5968504314,nodes,POINT (-4.049663 5.4609766),19,3.5
Mobile Money,money_transfer,None,None,5968549391,nodes,POINT (-4.0716717 5.4518028),244,1.7
Centre Medical Olympique,doctors,None,None,5968549407,nodes,POINT (-4.071022 5.4492142),316,1.4
Mobile Money,money_transfer,None,None,5968549421,nodes,POINT (-4.070043 5.4449554),148,4.1
Centre Medical Fatima Zahra,doctors,None,None,5968549443,nodes,POINT (-4.072632 5.4435249),191,2.1
Mobile Money,money_transfer,None,None,5968549448,nodes,POINT (-4.073843 5.4440823),9,2.1
Pharmacie Milieu hevie,pharmacy,None,None,5968573355,nodes,POINT (-4.0506285 5.4479022),416,2.6
Centre médical Fatima,doctors,None,None,5968573590,nodes,POINT (-4.046241 5.4422666),150,2.4
Mobile Money,money_transfer,None,None,5968785488,nodes,POINT (-4.031193 5.436425),233,1.8
Mobile Money,money_transfer,None,None,5968786295,nodes,POINT (-4.0283313 5.4349411),351,1.6
Mobile Money,money_transfer,None,None,5968790204,nodes,POINT (-4.049974 5.4553707),320,2.0
Mobile Money,money_transfer,None,None,5968822660,nodes,POINT (-4.044847 5.4514657),58,2.6
Cabinet Médical,doctors,None,None,5968822667,nodes,POINT (-4.046874 5.4508603),313,4.5
ONG Santé de Côte d'Ivoire,doctors,None,None,5968822668,nodes,POINT (-4.0479729 5.4508615),447,2.5
Pharmacie Saint Alexandra,pharmacy,None,None,5968822676,nodes,POINT (-4.0492954 5.4504284),346,2.9
ONG Santé Côte d'Ivoire,doctors,None,None,5968854013,nodes,POINT (-4.0316713 5.4304065),217,1.1
Mobile Money,money_transfer,None,None,5968857690,nodes,POINT (-4.0317786 5.4303137),444,2.5
Centre Médical,doctors,None,None,5968857693,nodes,POINT (-4.0290226 5.4316888),425,3.4
Mobile Money,money_transfer,None,None,5968912361,nodes,POINT (-4.0543869 5.4370485),409,1.8
Mobile Money,money_transfer,None,None,5968912637,nodes,POINT (-4.0317799 5.430331),137,1.1
Mobile Money,money_transfer,None,None,5968912904,nodes,POINT (-4.0547014 5.4422102),227,2.5
Mobile Money,money_transfer,None,None,5968912924,nodes,POINT (-4.0553411 5.4431604),303,4.0
Mobile Money,money_transfer,None,None,5969019401,nodes,POINT (-4.0596655 5.4378776),201,3.1
Mobile Money,money_transfer,None,None,5969019440,nodes,POINT (-4.0586945 5.4371406),332,2.6
Mobile Money,money_transfer,None,None,5969083803,nodes,POINT (-4.0466164 5.4227027),337,1.5
Mobile Money,money_transfer,None,None,5969093459,nodes,POINT (-4.0522794 5.4363709),22,2.8
Mobile Money,money_transfer,None,None,5969093481,nodes,POINT (-4.0530257 5.43569),89,2.9
Centre Médical Nour,doctors,None,None,5969127243,nodes,POINT (-4.0526113 5.4373349),172,4.6
Mobile Money,money_transfer,None,None,5969127251,nodes,POINT (-4.0521473 5.436395),124,4.8
Mobile Money,money_transfer,None,None,5969127257,nodes,POINT (-4.0521392 5.4361119),27,4.7
Mobile Money,money_transfer,None,None,5969127263,nodes,POINT (-4.0521553 5.435634),126,1.3
Mobile Money,money_transfer,None,None,5969138014,nodes,POINT (-4.0479355 5.4455174),393,1.5
Mobile Money,money_transfer,None,None,5969138016,nodes,POINT (-4.0484338 5.4447658),462,3.1
Mobile Money,money_transfer,None,None,5969138067,nodes,POINT (-4.0436011 5.4442678),342,1.8
Cabinet Médical,doctors,None,None,5969138069,nodes,POINT (-4.0425865 5.444368),352,3.3
Pharmacie Bsa,pharmacy,None,None,5969936677,nodes,POINT (-4.0405601 5.4388635),130,2.1
Ecobank,bank,None,None,5969980991,nodes,POINT (-4.0431632 5.4399536),426,3.1
Western Union,money_transfer,None,None,5970004141,nodes,POINT (-4.0423862 5.4401557),321,3.1
Mobile Money,money_transfer,None,None,5970004143,nodes,POINT (-4.0422446 5.4401459),235,4.6
Mobile Money,money_transfer,None,None,5970042376,nodes,POINT (-4.0792986 5.4374757),385,3.5
Cente De Santé Yahvé Rapha,doctors,None,None,5970044233,nodes,POINT (-4.0793591 5.4369468),405,4.7
Centre Medical Social,doctors,None,None,5970044243,nodes,POINT (-4.0811916 5.4360886),234,3.8
Mobile Money,money_transfer,None,None,5970044272,nodes,POINT (-4.0794153 5.4374143),274,1.1
Mobile Money,money_transfer,None,None,5970044283,nodes,POINT (-4.0796835 5.4379083),447,2.8
Mobile Money,money_transfer,None,None,5970044385,nodes,POINT (-4.0799457 5.4378756),417,1.7
Mobile Money,money_transfer,None,None,5970044393,nodes,POINT (-4.0791008 5.4388889),422,2.6
Mobile Money,money_transfer,None,None,5970062743,nodes,POINT (-4.0581018 5.4410337),436,2.3
Mobile Money,money_transfer,None,None,5970062753,nodes,POINT (-4.0575901 5.44132),305,3.7
Mobile Money,money_transfer,None,None,5970062772,nodes,POINT (-4.0567352 5.4417379),350,4.6
Mobile Money,money_transfer,None,None,5970063087,nodes,POINT (-4.0555805 5.4412987),272,1.0
Mobile Money,money_transfer,None,None,5970063092,nodes,POINT (-4.0563838 5.441336),111,3.5
Mobile Money,money_transfer,None,None,5970063093,nodes,POINT (-4.0564428 5.4412626),66,3.7
Centre De Soins Médicaux,doctors,None,None,5970063100,nodes,POINT (-4.0568143 5.4407686),116,3.5
Mobile Money,money_transfer,None,None,5970063114,nodes,POINT (-4.0560123 5.4389797),353,2.5
Mobile Money,money_transfer,None,None,5973322968,nodes,POINT (-4.0289968 5.4305817),118,1.3
Mobile Money,money_transfer,None,None,5973323606,nodes,POINT (-4.0339552 5.4335716),283,3.7
StationShell,fuel,None,None,5974751681,nodes,POINT (-4.0332913 5.4370945),263,1.4
Total,fuel,None,None,6480210128,nodes,POINT (-4.0522125 5.4499837),74,4.7
Pharmacie N’Dotré,pharmacy,None,None,6583236573,nodes,POINT (-4.0706108 5.4496408),132,2.4
Centre medical Saint Antoine de Padou,doctors,None,None,6583251862,nodes,POINT (-4.0722983 5.453097),113,3.8
Centre médical Lafed ONG,doctors,None,None,6583257330,nodes,POINT (-4.0831821 5.4528112),300,4.8
Institut National d'Hygiène Publique,clinic,None,None,6625112472,nodes,POINT (-4.0441275 5.4419208),249,1.4
Centre medical Rotary,doctors,None,None,6625173944,nodes,POINT (-4.0123473 5.4296448),165,4.0
Centre antituberculeux d'Abobo,doctors,None,None,6625197290,nodes,POINT (-4.0155602 5.4369462),230,1.9
Ong Ivoire Santé,clinic,None,None,6665445657,nodes,POINT (-4.066485 5.4325252),223,1.6
Bicici,bank,None,None,7221391920,nodes,POINT (-4.0125761 5.4361414),229,3.7
Pharmacie santé pour tous,pharmacy,None,None,7541764065,nodes,POINT (-4.0426212 5.4605487),287,2.4
Nette Vision Ophtalmologue,doctors,None,None,8583928234,nodes,POINT (-4.0144024 5.4398146),388,1.9
Pharmacie Amina,pharmacy,None,None,8842281397,nodes,POINT (-4.022789 5.4399094),310,2.8
Western Union,money_transfer,None,None,8842313729,nodes,POINT (-4.0229492 5.4419792),154,2.7
Centre de santé urbain à base communautaire abobo BC,hospital,None,None,8842436412,nodes,POINT (-4.0173103 5.4448012),466,1.6
Labo dentaire,dentist,None,None,8914633507,nodes,POINT (-4.0192225 5.4271215),413,4.2
Western Union,money_transfer,None,None,8914675894,nodes,POINT (-4.0123487 5.4381546),255,1.9
Centre de consultation et soin traditionnelle,doctors,None,None,8914869799,nodes,POINT (-4.0186465 5.4236409),326,4.4
Cabinet Paramédical Espoir,doctors,None,None,4436185153,nodes,POINT (-5.0376935 7.6900011),473,3.1
Centre de Santé Urbain de Air-France III,doctors,None,None,5247233573,nodes,POINT (-5.0163813 7.6621436),282,4.5
Centre de Santé Urbain de Broukro,doctors,None,None,5247312251,nodes,POINT (-5.0589604 7.6683744),415,1.6
Pharmacie Nouvelle du Château,pharmacy,None,None,5247312254,nodes,POINT (-5.0601119 7.6776546),108,1.5
Pharmacie St Marc de Broukro,pharmacy,None,None,5247312255,nodes,POINT (-5.0501339 7.6691692),88,2.5
Soins Chinois,doctors,None,None,5545512460,nodes,POINT (-5.0388096 7.6865318),439,3.7
Centre Médical Social Notre-Dame de la Visitation,doctors,None,None,5552256549,nodes,POINT (-5.0474185 7.6755437),408,2.2
Institut Mana,doctors,None,None,5552256562,nodes,POINT (-5.0485222 7.6797675),170,4.1
Centre de Santé Chinois,doctors,None,None,5556817185,nodes,POINT (-5.0607933 7.6752912),147,3.4
Cabinet de Soins Naturels Espoir,doctors,None,None,5557190819,nodes,POINT (-5.0656199 7.6713756),323,3.7
Centre Communautaire Le Refuge de Broukro,doctors,None,None,5559018068,nodes,POINT (-5.0535071 7.67357),82,2.2
Pharmacopée Chinoise,doctors,None,None,5559295839,nodes,POINT (-5.0575264 7.6697143),134,1.2
Centre de Santé Maya,doctors,None,None,5250674918,nodes,POINT (-5.0032613 7.7325445),366,1.3
Centre de Santé Urbain de Sokoura,doctors,None,None,5550031967,nodes,POINT (-5.0128073 7.6916573),309,2.7
B-Trans,bus_station,None,None,3127447005,nodes,POINT (-5.0240934 7.6830056),276,1.9
Pharmacie Liberté de Bouaké,pharmacy,None,None,5250614918,nodes,POINT (-5.0144327 7.691834),437,1.8
Cabinet Paramédical Notre-Dame de la Paix Belleville 2,doctors,None,None,5250668210,nodes,POINT (-4.9971029 7.7185455),80,4.8
Assistance Médicale et Développement Communautaire de Côte d'Ivoire,doctors,None,None,5550031969,nodes,POINT (-5.0138131 7.6917237),375,1.2
Cabinet Para-Médical le Saint Esprit,doctors,None,None,5557336522,nodes,POINT (-5.0017566 7.7099551),53,4.5
Clinique Santé pour Tous,clinic,None,None,5558977435,nodes,POINT (-4.9939835 7.7232819),148,1.6
Centre de Santé Urbain,doctors,None,None,5558977455,nodes,POINT (-5.0026537 7.7192628),169,4.6
Polyclinique Nouvelle de Belleville,clinic,None,None,5558977459,nodes,POINT (-5.0004537 7.7151121),494,1.5
Cabinet Médical Belleville II,doctors,None,None,5558977460,nodes,POINT (-5.0006327 7.7145347),81,4.8
Cabinet Médical Trinité,doctors,None,None,5559024263,nodes,POINT (-4.9971941 7.7201163),52,4.1
Cabinet d'Optique et d'Optométrie de l'Afrique,doctors,None,None,5559024266,nodes,POINT (-4.9968689 7.718693),357,3.9
Centre de Santé Communautaire Le Recours du Maroc,doctors,None,None,5559669042,nodes,POINT (-5.0383493 7.7411491),324,3.1
Cabinet Médical Le Progrès,doctors,None,None,5561866247,nodes,POINT (-4.9993922 7.7311664),331,3.1
Tradi Praticien Spécialiste en Os,doctors,None,None,5564033656,nodes,POINT (-5.0420836 7.7471356),247,1.3
Centre anti-tuberculeux,clinic,None,None,6443475103,nodes,POINT (-7.5505666 7.3956184),260,1.5
Centre de santé scolaire et universitaire de Man,dentist,None,None,6443475104,nodes,POINT (-7.5506745 7.3951755),49,4.5
Amour du prochain,clinic,None,None,6445263344,nodes,POINT (-7.5398089 7.3913599),301,1.3
Clinique Bichat,clinic,None,None,6445300602,nodes,POINT (-7.5461195 7.4146249),46,5.0
Cabinet dentaire,dentist,None,None,6445327160,nodes,POINT (-7.5543693 7.407093),359,2.1
LAFED-ONG,doctors,None,None,6446694088,nodes,POINT (-7.5516039 7.4040788),300,2.5
PMI MAN,hospital,None,None,8103782620,nodes,POINT (-7.5524891 7.4105868),500,2.5
Pharmacie la Colombe,pharmacy,None,None,8103786320,nodes,POINT (-7.552021 7.4101227),97,1.6
Ecobank,bank,None,None,11104315980,nodes,POINT (-7.5529478 7.4084606),461,3.9
Banque Atlantique,bank,None,None,4302127990,nodes,POINT (-7.3459178 6.7458724),486,1.9
Caisse d'Épargne,bank,None,None,4464768665,nodes,POINT (-7.3447771 6.7408458),23,2.4
Pharmacie Wahon,pharmacy,None,None,4464822485,nodes,POINT (-7.3463327 6.7463897),143,4.0
Ecobank,bank,None,None,4464823666,nodes,POINT (-7.3493262 6.7456561),404,1.9
Pharmacie de la gare,pharmacy,None,None,4464823761,nodes,POINT (-7.3484705 6.7469046),446,2.0
AVS,bus_station,None,None,4472320629,nodes,POINT (-7.3499423 6.7473898),412,3.7
Clinique Médicale Djama Soutra,clinic,None,None,4476728916,nodes,POINT (-7.3510028 6.7377186),126,2.5
Association des Volontaire pour la Protection de l'Enfance,clinic,None,None,4476795866,nodes,POINT (-7.3541786 6.7391915),128,1.3
Clinique AIBEF,clinic,None,None,4476869758,nodes,POINT (-7.3433767 6.7367969),33,4.6
UTB,bus_station,None,None,4476880545,nodes,POINT (-7.3436442 6.7449558),268,3.2
Clinique Sainte Anne-Marie,clinic,None,None,4477215072,nodes,POINT (-7.3450812 6.7454871),464,4.5
Pharmacie de Duekoue,pharmacy,None,None,4477215075,nodes,POINT (-7.3443925 6.7461243),23,2.4
TSR,bus_station,None,None,4477243535,nodes,POINT (-7.3450048 6.745306),143,1.7
Dispensaire Soeurs Salésiennes,clinic,None,None,4484033445,nodes,POINT (-7.3426426 6.7391807),54,3.6
Centre de Santé Urbain d'Ahougnansou,doctors,None,None,2164262680,nodes,POINT (-5.0575714 7.6812009),213,1.3
Gare routière du grand marché,bus_station,None,None,2354702071,nodes,POINT (-5.0284825 7.6890917),200,4.1
Société générale Côte d’Ivoire,bank,None,None,2544677719,nodes,POINT (-5.0288947 7.6810324),151,3.2
Bicici,bank,None,None,2544677724,nodes,POINT (-5.0299915 7.6810036),375,1.0
Pharmacie de la Place,pharmacy,None,None,2544902516,nodes,POINT (-5.0300772 7.6813055),149,4.9
Bank of Africa,bank,None,None,2573081753,nodes,POINT (-5.0296045 7.6843155),38,3.1
Ecobank,bank,None,None,2576194957,nodes,POINT (-5.0281779 7.6819544),444,2.4
Gare Routière de Moronou,bus_station,None,None,3018325477,nodes,POINT (-5.0253575 7.6877258),197,4.8
Pharmacie du Commerce Kodjo,pharmacy,None,None,3133423787,nodes,POINT (-5.0281531 7.6842953),81,3.1
Pharmacie du Gbeke,pharmacy,None,None,3764274768,nodes,POINT (-5.0278441 7.6816297),6,4.6
Pharmacie de N'Gatakro,pharmacy,None,None,3779838414,nodes,POINT (-5.0367063 7.6827124),188,2.4
Cabinet Médical Saint-Germain,doctors,None,None,3779850963,nodes,POINT (-5.0289645 7.6804276),24,2.0
Mobile Money,money_transfer,None,None,3806589272,nodes,POINT (-5.0259149 7.681987),317,4.7
Mobile Money,money_transfer,None,None,3806607406,nodes,POINT (-5.0273528 7.6842845),256,3.8
Pharmacie El-Nissi,pharmacy,None,None,4119388923,nodes,POINT (-5.0340244 7.6858381),194,4.5
Pharmacie Koko,pharmacy,None,None,4139992389,nodes,POINT (-5.0321954 7.6928168),348,4.0
Western Union,bank,None,None,4430888879,nodes,POINT (-5.027528 7.6802494),337,2.2
Clinique Chinoise,doctors,None,None,4436220671,nodes,POINT (-5.033426 7.6884255),411,3.7
Gare de Yorobodi,bus_station,None,None,4754502128,nodes,POINT (-5.0196718 7.6905857),448,2.9
Gare d'Abengourou,bus_station,None,None,4942549624,nodes,POINT (-5.0188613 7.6902933),367,4.3
Gare de Sakassou,bus_station,None,None,5209368557,nodes,POINT (-5.0362703 7.6850478),132,4.7
C.T.E.,bus_station,None,None,5209368558,nodes,POINT (-5.0275063 7.6862848),376,1.1
Corps de la Paix,doctors,None,None,5247213600,nodes,POINT (-5.0334941 7.6922135),347,1.3
ONG Bouaké Eveil,doctors,None,None,5247233572,nodes,POINT (-5.0259487 7.6808507),170,2.1
Clinique Médico-Chirurgicale Nanan,clinic,None,None,5247312253,nodes,POINT (-5.0382887 7.6824622),445,3.0
Cabinet Médical Mon Prochain,doctors,None,None,5250615821,nodes,POINT (-5.020428 7.6933658),333,2.9
Pharmacie de la Grande Mosquée,pharmacy,None,None,5250615824,nodes,POINT (-5.0248464 7.6926699),445,4.8
Polyclinique Sainte Fraternité,clinic,None,None,5250615826,nodes,POINT (-5.0276287 7.6945307),421,3.9
Claire Vision,doctors,optician,None,5494173200,nodes,POINT (-5.029403 7.6823642),173,2.5
Idéal Optique,doctors,optician,None,5520562574,nodes,POINT (-5.0281445 7.6806832),486,3.1
Notre-Dame de Fatima (Kamonoukro),doctors,None,None,5533782671,nodes,POINT (-5.0287362 7.6997975),337,3.1
Pharmacie Chinoise,pharmacy,None,None,5540781394,nodes,POINT (-5.0259916 7.6948363),411,1.4
Pharmacie Marché de Gros,pharmacy,None,None,5540781395,nodes,POINT (-5.0277827 7.6983367),237,1.7
Cabinet Dentaire Ivoire,dentist,None,None,5542617974,nodes,POINT (-5.0282687 7.6831981),353,4.0
Centre de Médecine Naturelle,doctors,None,None,5545512454,nodes,POINT (-5.0366655 7.6860381),364,4.3
Soins Chinois,doctors,None,None,5545512455,nodes,POINT (-5.0364865 7.6851898),361,2.7
Dispensaire Notre-Dame des Apôtres,doctors,None,None,5545575713,nodes,POINT (-5.0296341 7.6891121),106,3.3
Produits Chinois,pharmacy,None,None,5545575716,nodes,POINT (-5.0303288 7.6861869),428,4.0
Centre Médico-Social Sitarail,doctors,None,None,5545617375,nodes,POINT (-5.0332175 7.6851642),114,1.5
Cabinet Chinois,doctors,None,None,5545621230,nodes,POINT (-5.0281709 7.7008162),221,2.7
Nouvelle Pharmacie des Savanes,pharmacy,None,None,5545628845,nodes,POINT (-5.0293913 7.6898949),103,1.2
Pharmacie de la Cité,pharmacy,None,None,5545698598,nodes,POINT (-5.0277231 7.6926501),206,3.9
